user_id,sign_up_date,country,age_group,gender,plan_type
9105,2025-05-06,Canada,25-34,Male,Annual
9106,2025-05-15,Nigeria,45+,Male,Monthly
9107,2025-05-25,Nigeria,25 to 34,Female,Annual
9108,2025-05-20,Nigeria,35-44,Male,Annual
9109,2025-05-13,NGR,25-34,Female,Monthly
9110,2025-05-07,Canada,35-44,Female,Annual
9111,2025-05-21,Nigeria,35-44,Male,Monthly
9112,2025-05-14,United Kingdom,35-44,Male,Monthly
9113,2025-05-15,Canada,25-34,female,Monthly
9114,2025-05-30,Canada,25-34,Male,Monthly
9115,2025-05-01,United Kingdom,18-24,Male,Monthly
9116,2025-05-08,United Kingdom,18-24,Male,Monthly
9117,2025-05-29,United Kingdom,18-24,Male,Monthly
9118,2025-05-29,Nigeria,25-34,Female,Monthly
9119,2025-05-10,Nigeria,25-34,Female,Annual
9120,2025-05-31,Nigeria,25-34,MALE,Annual
9121,2025-05-07,Nigeria,25/34,MALE,Monthly
9122,2025-05-02,Nigeria,35-44,Female,Annual
9123,2025-05-10,Canada,35-44,Female,Monthly
9124,2025-05-17,Canada,35-44,Female,Annual
9125,2025-05-01,Nigeria,45+,Male,Monthly
9126,2025-05-06,Nigeria,25-34,Female,Annual
9127,2025-05-25,United Kingdom,35-44,Male,Monthly
9128,2025-05-20,United Kingdom,45+,Female,Annual
9129,2025-05-19,Nigeria,25-34,Female,Monthly
9130,2025-05-31,Canada,35-44,Female,Monthly
9131,2025-05-08,Nigeria,35-44,Male,Annual
9132,2025-05-28,Nigeria,18 to 24,Female,Annual
9133,2025-05-12,United Kingdom,18-24,Female,Monthly
9134,2025-05-29,United Kingdom,25-34,Male,Monthly
9135,2025-05-25,Nigeria,45+,Male,Annual
9136,2025-05-07,United Kingdom,18-24,Female,Monthly
9137,2025-05-07,Canada,35-44,Male,Annual
9138,2025-05-17,Nigeria,25-34,Female,Annual
9139,2025-05-16,United Kingdom,25-34,Male,Monthly
9140,2025-05-08,Nigeria,18-24,Female,Annual
9141,2025-05-09,Nigeria,35-44,Male,Monthly
9142,2025-05-28,Nigeria,45+,MALE,Annual
9143,2025-05-24,Nigeria,25-34,Male,Monthly
9144,2025-05-06,Nigeria,18-24,Male,Monthly
9145,2025-05-23,Canada,25-34,Female,Annual
9146,2025-05-05,Nigeria,18-24,Male,Monthly
9147,2025-05-14,Canada,25-34,Female,Monthly
9148,2025-05-01,Nigeria,35-44,Female,Annual
9149,2025-05-21,Canada,25-34,Male,Monthly
9150,2025-05-06,United Kingdom,35-44,Male,Annual
9151,2025-05-08,Nigeria,25-34,Male,Annual
9152,2025-05-06,United Kingdom,18-24,Male,Monthly
9153,2025-05-06,Canada,25-34,Male,Annual
9154,2025-05-03,United Kingdom,35-44,Male,Monthly
9155,2025-05-18,Nigeria,35-44,Male,Monthly
9156,2025-05-27,United Kingdom,25-34,Male,Monthly
9157,2025-05-10,United Kingdom,25-34,Female,Annual
9158,2025-05-25,Nigeria,25-34,Male,Annual
9159,2025-05-17,United Kingdom,18-24,Male,Monthly
9160,2025-05-08,Nigeria,35 to 44,male,Annual
9161,2025-05-02,Nigeria,25-34,Female,Monthly
9162,2025-05-25,United Kingdom,18-24,Female,Monthly
9163,2025-05-01,UK,18-24,Female,Monthly
9164,2025-05-14,Nigeria,18-24,Female,Monthly
9165,2025-05-02,Nigeria,35-44,Male,Annual
9166,2025-05-25,Nigeria,35 to 44,Female,Annual
9167,2025-05-31,United Kingdom,35-44,Female,Monthly
9168,2025-05-11,Nigeria,45+,Male,Monthly
9169,2025-05-10,Nigeria,25-34,Female,Annual
9170,2025-05-18,Nigeria,45+,Female,Annual
9171,2025-05-16,Canada,18/24,Male,Monthly
9172,2025-05-12,Nigeria,45+,Male,Annual
9173,2025-05-12,United Kingdom,25-34,MALE,Monthly
9174,2025-05-06,Nigeria,45+,Male,Annual
9175,2025-05-08,Nigeria,25-34,MALE,Monthly
9176,2025-05-19,Nigeria,18-24,Female,Monthly
9177,2025-05-23,Nigeria,25-34,Male,Monthly
9178,2025-05-24,Nigeria,18-24,Male,Monthly
9179,2025-05-17,Nigeria,35-44,Male,Annual
9180,2025-05-24,Nigeria,25-34,Female,Monthly
9181,2025-05-19,Nigeria,25-34,Female,Monthly
9182,2025-05-12,Nigeria,25-34,Female,Monthly
9183,2025-05-11,Nigeria,35-44,Male,Monthly
9184,2025-05-17,Nigeria,45+,Male,Monthly
9185,2025-05-10,Nigeria,18-24,Female,Annual
9186,2025-05-24,United Kingdom,18-24,Male,Monthly
9187,2025-05-06,Canada,45+,Male,Annual
9188,2025-05-02,United Kingdom,25-34,Male,Monthly
9189,2025-05-16,Nigeria,35-44,Female,Monthly
9190,2025-05-03,UK,35-44,Male,Monthly
9191,2025-05-06,GBR,25-34,Male,Annual
9192,2025-05-12,Nigeria,35-44,Male,Monthly
9193,2025-05-01,Nigeria,18-24,Male,Monthly
9194,2025-05-07,United Kingdom,18-24,Male,Annual
9195,2025-05-17,NG,18-24,Female,Monthly
9196,2025-05-12,Canada,25-34,Male,Annual
9197,2025-05-28,United Kingdom,18-24,Female,Monthly
9198,2025-05-03,United Kingdom,25-34,Male,Monthly
9199,2025-05-23,GBR,45+,Male,Monthly
9200,2025-05-19,Nigeria,25-34,Male,Annual
9201,2025-05-20,Nigeria,35-44,Male,Annual
9202,2025-05-21,Canada,35-44,Female,Monthly
9203,2025-05-02,Nigeria,25-34,Female,Monthly
9204,2025-05-25,Nigeria,25-34,Male,Annual
9205,2025-05-11,Nigeria,25-34,Female,Annual
9206,2025-05-21,Nigeria,35-44,Female,Monthly
9207,2025-05-10,Nigeria,45+,female,Monthly
9208,2025-05-13,United Kingdom,25-34,Female,Annual
9209,2025-05-22,Nigeria,35-44,Female,Monthly
9210,2025-05-29,United Kingdom,45+,Female,Monthly
9211,2025-05-28,Nigeria,35-44,Male,Monthly
9212,2025-05-23,Canada,45+,Female,Monthly
9213,2025-05-17,United Kingdom,35-44,Male,Monthly
9214,2025-05-17,NG,35-44,Male,Annual
9215,2025-05-30,Nigeria,25-34,Female,Monthly
9216,2025-05-07,Nigeria,25-34,Male,Annual
9217,2025-05-30,Canada,18-24,Female,Monthly
9218,2025-05-21,Canada,45+,Male,Annual
9219,2025-05-20,Nigeria,25-34,Female,Annual
9220,2025-05-19,United Kingdom,45+,Female,Annual
9221,2025-05-26,United Kingdom,25-34,Female,Annual
9222,2025-05-22,Nigeria,35-44,Female,Monthly
9223,2025-05-03,United Kingdom,45+,Male,Monthly
9224,2025-05-25,Nigeria,45+,Female,Monthly
9225,2025-05-23,Nigeria,35-44,FEMALE,Monthly
9226,2025-05-29,Canada,25-34,Female,Monthly
9227,2025-05-30,United Kingdom,25-34,Male,Annual
9228,2025-05-30,Canada,25-34,Male,Monthly
9229,2025-05-02,United Kingdom,18-24,Female,Annual
9230,2025-05-20,CA,25-34,Male,Annual
9231,2025-05-29,Nigeria,18-24,Male,Annual
9232,2025-05-30,Nigeria,25-34,Male,Annual
9233,2025-05-18,Nigeria,35-44,Male,Monthly
9234,2025-05-29,United Kingdom,25-34,Male,Annual
9235,2025-05-28,United Kingdom,35-44,Female,Annual
9236,2025-05-01,United Kingdom,35-44,Male,Monthly
9237,2025-05-28,Nigeria,18 to 24,Female,Annual
9238,2025-05-20,Nigeria,45+,Male,Monthly
9239,2025-05-18,Canada,18-24,Male,Monthly
9240,2025-05-06,Canada,25-34,Male,Monthly
9241,2025-05-29,Nigeria,45+,Male,Monthly
9242,2025-05-10,United Kingdom,45+,Female,Annual
9243,2025-05-13,United Kingdom,45+,Male,Monthly
9244,2025-05-10,Canada,35-44,Female,Monthly
9245,2025-05-31,Nigeria,25-34,Male,Annual
9246,2025-05-15,United Kingdom,18-24,Male,Monthly
9247,2025-05-04,Nigeria,35-44,Female,Monthly
9248,2025-05-01,Nigeria,25-34,Male,Annual
9249,2025-05-31,Canada,35-44,Female,Monthly
9250,2025-05-08,Nigeria,35-44,Male,Annual
9251,2025-05-24,Nigeria,25-34,male,Monthly
9252,2025-05-01,Nigeria,18-24,Male,Monthly
9253,2025-05-28,Nigeria,18-24,Male,Monthly
9254,2025-05-21,United Kingdom,35-44,Female,Monthly
9255,2025-05-07,Nigeria,25-34,Female,Annual
9256,2025-05-28,United Kingdom,25 to 34,Female,Monthly
9257,2025-05-10,Canada,35-44,Female,Monthly
9258,2025-05-31,Nigeria,35-44,Female,Monthly
9259,2025-05-19,Canada,35-44,Male,Annual
9260,2025-05-14,Nigeria,25-34,Male,Annual
9261,2025-05-02,Nigeria,18-24,Female,Annual
9262,2025-05-09,Nigeria,25-34,Male,Monthly
9263,2025-05-02,Nigeria,45+,Male,Monthly
9264,2025-05-27,Nigeria,25-34,Female,Monthly
9265,2025-05-04,Nigeria,18/24,Male,Annual
9266,2025-05-04,Canada,18-24,Female,Annual
9267,2025-05-04,United Kingdom,25-34,Male,Monthly
9268,2025-05-31,Canada,35-44,Male,Monthly
9269,2025-05-31,United Kingdom,25-34,Female,Annual
9270,2025-05-23,United Kingdom,25/34,Female,Monthly
9271,2025-05-03,Nigeria,18-24,Male,Annual
9272,2025-05-16,United Kingdom,35-44,Female,Monthly
9273,2025-05-30,Nigeria,35-44,Male,Monthly
9274,2025-05-03,Canada,18/24,Male,Annual
9275,2025-05-25,Canada,18-24,Female,Monthly
9276,2025-05-01,Nigeria,35-44,Male,Monthly
9277,2025-05-25,United Kingdom,35-44,Male,Monthly
9278,2025-05-17,United Kingdom,25-34,Female,Monthly
9279,2025-05-28,United Kingdom,18-24,FEMALE,Monthly
9280,2025-05-13,Nigeria,35-44,Male,Annual
9281,2025-05-25,United Kingdom,45+,Male,Monthly
9282,2025-05-27,Canada,35-44,Female,Monthly
9283,2025-05-11,Nigeria,35-44,Female,Annual
9284,2025-05-20,United Kingdom,35-44,Male,Monthly
9285,2025-05-15,Nigeria,18-24,Male,Monthly
9286,2025-05-14,Canada,35-44,Female,Annual
9287,2025-05-25,Nigeria,45+,Male,Monthly
9288,2025-05-08,Nigeria,25-34,Male,Annual
9289,2025-05-04,Nigeria,18-24,Female,Monthly
9290,2025-05-15,Canada,45+,Male,Monthly
9291,2025-05-26,United Kingdom,18-24,Male,Monthly
9292,2025-05-06,Nigeria,25-34,Male,Monthly
9293,2025-05-11,Nigeria,18-24,Male,Annual
9294,2025-05-21,United Kingdom,25-34,Male,Monthly
9295,2025-05-15,Nigeria,25-34,Male,Monthly
9296,2025-05-19,Nigeria,18-24,Male,Annual
9297,2025-05-17,NGR,45+,Female,Monthly
9298,2025-05-26,Nigeria,25-34,Female,Monthly
9299,2025-05-28,United Kingdom,25 to 34,FEMALE,Monthly
9300,2025-05-14,Nigeria,35-44,Male,Monthly
9301,2025-05-14,United Kingdom,45+,Female,Monthly
9302,2025-05-09,Canada,18-24,Female,Monthly
9303,2025-05-14,Nigeria,45+,Female,Monthly
9304,2025-05-26,United Kingdom,45+,Male,Monthly
9305,2025-05-16,Canada,35 to 44,Male,Monthly
9306,2025-05-22,Canada,18-24,Male,Monthly
9307,2025-05-13,Nigeria,25-34,Female,Monthly
9308,2025-05-22,Nigeria,35-44,Male,Annual
9309,2025-05-23,Canada,18-24,Female,Annual
9310,2025-05-17,Nigeria,25-34,Female,Monthly
9311,2025-05-29,Nigeria,45+,Female,Annual
9312,2025-05-28,Nigeria,25-34,Male,Monthly
9313,2025-05-05,Canada,45+,Male,Monthly
9314,2025-05-08,Nigeria,35-44,Female,Monthly
9315,2025-05-30,Nigeria,45+,Female,Monthly
9316,2025-05-13,United Kingdom,25/34,Male,Monthly
9317,2025-05-10,Nigeria,35-44,Female,Monthly
9318,2025-05-25,Nigeria,18-24,Male,Monthly
9319,2025-05-19,Nigeria,25-34,Female,Monthly
9320,2025-05-05,Nigeria,45+,Female,Annual
9321,2025-05-03,CA,45+,Female,Annual
9322,2025-05-26,Nigeria,25-34,Male,Monthly
9323,2025-05-24,Canada,25-34,Female,Annual
9324,2025-05-11,Nigeria,35-44,Female,Monthly
9325,2025-05-27,Nigeria,25-34,Male,Monthly
9326,2025-05-04,Nigeria,45+,Female,Annual
9327,2025-05-27,United Kingdom,25-34,Male,Monthly
9328,2025-05-03,Nigeria,25 to 34,Female,Annual
9329,2025-05-20,Nigeria,35 to 44,Male,Monthly
9330,2025-05-27,NG,45+,Female,Monthly
9331,2025-05-20,Nigeria,35-44,Male,Annual
9332,2025-05-25,Canada,25-34,Male,Annual
9333,2025-05-11,Nigeria,45+,Male,Monthly
9334,2025-05-09,Nigeria,18-24,Male,Annual
9335,2025-05-09,United Kingdom,35/44,Female,Monthly
9336,2025-05-04,Nigeria,25-34,Female,Monthly
9337,2025-05-09,Nigeria,25-34,Male,Annual
9338,2025-05-08,Nigeria,18/24,Male,Annual
9339,2025-05-24,Nigeria,45+,Male,Annual
9340,2025-05-07,United Kingdom,25-34,Male,Monthly
9341,2025-05-06,Nigeria,18-24,Male,Monthly
9342,2025-05-23,GBR,25-34,Male,Annual
9343,2025-05-17,Nigeria,35-44,Male,Monthly
9344,2025-05-07,Nigeria,25-34,Male,Monthly
9345,2025-05-22,Nigeria,35-44,Female,Monthly
9346,2025-05-07,United Kingdom,25-34,Male,Annual
9347,2025-05-25,Canada,25-34,Male,Annual
9348,2025-05-02,Canada,35-44,Female,Annual
9349,2025-05-19,Nigeria,25-34,Male,Monthly
9350,2025-05-19,Nigeria,35-44,Male,Monthly
9351,2025-05-12,Canada,35-44,Female,Annual
9352,2025-05-22,Nigeria,18-24,Male,Annual
9353,2025-05-12,United Kingdom,18-24,Female,Monthly
9354,2025-05-21,Nigeria,25-34,Female,Annual
9355,2025-05-07,Nigeria,25-34,Male,Monthly
9356,2025-05-18,Nigeria,45+,Male,Monthly
9357,2025-05-24,Nigeria,45+,Male,Annual
9358,2025-05-30,Canada,35/44,Female,Monthly
9359,2025-05-12,United Kingdom,25/34,Male,Annual
9360,2025-05-15,Canada,18-24,Female,Monthly
9361,2025-05-15,United Kingdom,45+,Male,Annual
9362,2025-05-27,Nigeria,35-44,Female,Monthly
9363,2025-05-30,United Kingdom,18-24,Male,Monthly
9364,2025-05-21,Nigeria,25/34,Female,Annual
9365,2025-05-26,Canada,45+,Female,Monthly
9366,2025-05-03,Nigeria,35-44,Female,Monthly
9367,2025-05-24,Canada,25-34,Male,Monthly
9368,2025-05-26,United Kingdom,25-34,Male,Annual
9369,2025-05-23,United Kingdom,25-34,Male,Annual
9370,2025-05-19,United Kingdom,45+,Female,Annual
9371,2025-05-28,United Kingdom,18-24,Female,Monthly
9372,2025-05-21,United Kingdom,25-34,Male,Monthly
9373,2025-05-27,United Kingdom,18-24,Female,Annual
9374,2025-05-06,Nigeria,35-44,Male,Monthly
9375,2025-05-21,United Kingdom,35-44,Male,Annual
9376,2025-05-14,Nigeria,25-34,Male,Monthly
9377,2025-05-27,United Kingdom,35-44,Male,Monthly
9378,2025-05-28,United Kingdom,18-24,Female,Monthly
9379,2025-05-27,Nigeria,18-24,Female,Monthly
9380,2025-05-07,United Kingdom,18-24,Male,Annual
9381,2025-05-16,Nigeria,35-44,Female,Monthly
9382,2025-05-01,United Kingdom,18-24,Male,Monthly
9383,2025-05-31,United Kingdom,25-34,Male,Annual
9384,2025-05-08,United Kingdom,35-44,Female,Monthly
9385,2025-05-20,United Kingdom,35-44,Male,Monthly
9386,2025-05-16,Nigeria,18-24,Female,Monthly
9387,2025-05-29,Nigeria,45+,Male,Monthly
9388,2025-05-26,United Kingdom,25-34,Female,Annual
9389,2025-05-25,Nigeria,45+,Male,Monthly
9390,2025-05-20,Nigeria,25-34,Female,Monthly
9391,2025-05-04,Nigeria,35-44,Female,Annual
9392,2025-05-29,Nigeria,45+,Female,Monthly
9393,2025-05-02,CA,18-24,Female,Annual
9394,2025-05-15,Nigeria,45+,Male,Annual
9395,2025-05-12,Nigeria,45+,Female,Monthly
9396,2025-05-13,Canada,25-34,Female,Annual
9397,2025-05-31,NG,18 to 24,Female,Monthly
9398,2025-05-08,Nigeria,25 to 34,Female,Monthly
9399,2025-05-18,Canada,35-44,Female,Monthly
9400,2025-05-07,Nigeria,25-34,Female,Annual
9401,2025-05-29,Canada,25-34,Male,Monthly
9402,2025-05-23,Nigeria,45+,Male,Monthly
9403,2025-05-13,Nigeria,25/34,Male,Monthly
9404,2025-05-03,Nigeria,45+,Female,Annual
9405,2025-05-05,United Kingdom,35-44,Male,Annual
9406,2025-05-08,Nigeria,25-34,Male,Monthly
9407,2025-05-13,Nigeria,35-44,Male,Annual
9408,2025-05-28,United Kingdom,25-34,Female,Monthly
9409,2025-05-04,Nigeria,25-34,Female,Monthly
9410,2025-05-18,Canada,25-34,Male,Monthly
9411,2025-05-11,Nigeria,25-34,Female,Monthly
9412,2025-05-02,Nigeria,25-34,Male,Monthly
9413,2025-05-20,Nigeria,18-24,Female,Monthly
9414,2025-05-22,Nigeria,35-44,Female,Monthly
9415,2025-05-30,Nigeria,35-44,Female,Annual
9416,2025-05-16,United Kingdom,35-44,Female,Monthly
9417,2025-05-11,United Kingdom,25/34,Female,Monthly
9418,2025-05-27,Nigeria,18-24,Female,Monthly
9419,2025-05-08,Nigeria,18-24,Male,Annual
9420,2025-05-22,Canada,18-24,Female,Annual
9421,2025-05-30,Nigeria,18-24,Male,Monthly
9422,2025-05-01,United Kingdom,18-24,Male,Annual
9423,2025-05-29,Canada,35-44,Male,Monthly
9424,2025-05-07,Nigeria,35-44,Male,Monthly
9425,2025-05-15,United Kingdom,35-44,Female,Annual
9426,2025-05-08,Canada,35-44,Male,Annual
9427,2025-05-05,United Kingdom,25-34,Male,Monthly
9428,2025-05-22,GBR,25-34,Male,Annual
9429,2025-05-15,Nigeria,35-44,Female,Monthly
9430,2025-05-16,United Kingdom,35-44,Male,Monthly
9431,2025-05-15,Nigeria,35-44,Female,Monthly
9432,2025-05-24,Nigeria,25-34,Male,Monthly
9433,2025-05-30,CAN,25-34,Female,Annual
9434,2025-05-16,Nigeria,25-34,Female,Monthly
9435,2025-05-05,NGR,18-24,Male,Annual
9436,2025-05-11,United Kingdom,25-34,Male,Annual
9437,2025-05-16,Canada,25-34,Male,Monthly
9438,2025-05-04,NGR,25-34,Male,Annual
9439,2025-05-08,United Kingdom,35-44,Male,Annual
9440,2025-05-07,CAN,25-34,Female,Monthly
9441,2025-05-31,Canada,35-44,female,Annual
9442,2025-05-13,United Kingdom,35-44,Female,Annual
9443,2025-05-28,United Kingdom,45+,Female,Monthly
9444,2025-05-18,Nigeria,18-24,Male,Monthly
9445,2025-05-16,Nigeria,25-34,Female,Monthly
9446,2025-05-30,Nigeria,35-44,Male,Monthly
9447,2025-05-22,Nigeria,45+,Female,Monthly
9448,2025-05-08,Nigeria,25-34,Female,Annual
9449,2025-05-09,United Kingdom,45+,Female,Monthly
9450,2025-05-21,United Kingdom,35-44,Male,Annual
9451,2025-05-01,United Kingdom,25-34,Male,Monthly
9452,2025-05-05,Canada,25-34,Female,Monthly
9453,2025-05-03,NGR,45+,Female,Annual
9454,2025-05-23,Canada,18 to 24,Female,Monthly
9455,2025-05-14,United Kingdom,45+,Female,Monthly
9456,2025-05-01,Nigeria,25-34,Male,Annual
9457,2025-05-23,Canada,18-24,Male,Monthly
9458,2025-05-21,Nigeria,25-34,Female,Monthly
9459,2025-05-23,Nigeria,35-44,Female,Annual
9460,2025-05-06,Nigeria,18-24,Male,Annual
9461,2025-05-28,United Kingdom,35 to 44,Female,Monthly
9462,2025-05-06,United Kingdom,35-44,Female,Monthly
9463,2025-05-18,Nigeria,35-44,Male,Monthly
9464,2025-05-18,Canada,25-34,Female,Monthly
9465,2025-05-07,Nigeria,35-44,Female,Monthly
9466,2025-05-12,Nigeria,25-34,Female,Annual
9467,2025-05-02,Nigeria,45+,Male,Annual
9468,2025-05-15,Nigeria,25-34,Female,Monthly
9469,2025-05-21,United Kingdom,18-24,Male,Monthly
9470,2025-05-10,Nigeria,25-34,Female,Monthly
9471,2025-05-17,Nigeria,35-44,Female,Monthly
9472,2025-05-30,Nigeria,25-34,Male,Annual
9473,2025-05-08,Canada,35-44,Female,Monthly
9474,2025-05-10,UK,35-44,Female,Monthly
9475,2025-05-04,United Kingdom,18-24,Female,Monthly
9476,2025-05-17,United Kingdom,25 to 34,Male,Annual
9477,2025-05-07,Canada,25-34,Female,Annual
9478,2025-05-27,Nigeria,35-44,Male,Monthly
9479,2025-05-10,Nigeria,45+,Female,Monthly
9480,2025-05-21,United Kingdom,25-34,Female,Monthly
9481,2025-05-06,Nigeria,45+,Female,Monthly
9482,2025-05-11,Nigeria,25/34,Female,Monthly
9483,2025-05-06,Nigeria,45+,Male,Annual
9484,2025-05-18,Nigeria,35-44,Female,Monthly
9485,2025-05-01,United Kingdom,18-24,Male,Monthly
9486,2025-05-03,Nigeria,35-44,Female,Monthly
9487,2025-05-16,Nigeria,35-44,Male,Annual
9488,2025-05-17,Canada,35 to 44,Female,Monthly
9489,2025-05-11,United Kingdom,25-34,Male,Annual
9490,2025-05-14,Nigeria,45+,Female,Monthly
9491,2025-05-13,Nigeria,35-44,Male,Monthly
9492,2025-05-24,Nigeria,25-34,Male,Monthly
9493,2025-05-14,Nigeria,18-24,Male,Monthly
9494,2025-05-27,Nigeria,45+,Female,Monthly
9495,2025-05-07,Nigeria,35-44,Male,Annual
9496,2025-05-07,Canada,45+,Female,Annual
9497,2025-05-13,Canada,25-34,Female,Monthly
9498,2025-05-03,Canada,45+,Male,Monthly
9499,2025-05-21,United Kingdom,18-24,Male,Monthly
9500,2025-05-13,United Kingdom,45+,Female,Monthly
9501,2025-06-12,Canada,25-34,Female,Annual
9502,2025-06-02,Nigeria,25-34,Male,Annual
9503,2025-06-06,Nigeria,35 to 44,Female,Monthly
9504,2025-06-24,Nigeria,18-24,Female,Monthly
9505,2025-06-04,Canada,45+,Male,Monthly
9506,2025-06-15,United Kingdom,25-34,Female,Monthly
9507,2025-06-05,United Kingdom,18-24,Male,Annual
9508,2025-06-17,United Kingdom,35-44,Male,Monthly
9509,2025-06-20,Nigeria,18-24,Female,Monthly
9510,2025-06-15,Canada,25-34,Male,Monthly
9511,2025-06-24,Canada,18-24,Male,Monthly
9512,2025-06-08,United Kingdom,25-34,Male,Monthly
9513,2025-06-17,Nigeria,25-34,Female,Monthly
9514,2025-06-09,Nigeria,45+,Male,Annual
9515,2025-06-16,Nigeria,25-34,Male,Annual
9516,2025-06-02,Nigeria,25-34,Male,Monthly
9517,2025-06-09,United Kingdom,45+,Female,Monthly
9518,2025-06-22,Canada,25-34,Female,Annual
9519,2025-06-24,Canada,35-44,Male,Monthly
9520,2025-06-09,Nigeria,45+,Male,Monthly
9521,2025-06-08,Nigeria,18-24,Male,Monthly
9522,2025-06-09,Nigeria,25-34,Male,Monthly
9523,2025-06-09,UK,35-44,Female,Annual
9524,2025-06-30,Canada,35-44,Male,Monthly
9525,2025-06-20,United Kingdom,25-34,Female,Monthly
9526,2025-06-12,United Kingdom,18-24,Female,Monthly
9527,2025-06-14,United Kingdom,35 to 44,Female,Monthly
9528,2025-06-16,Nigeria,25-34,Male,Annual
9529,2025-06-17,Nigeria,25-34,Female,Annual
9530,2025-06-12,Nigeria,18-24,Male,Annual
9531,2025-06-30,Nigeria,35-44,Female,Monthly
9532,2025-06-09,United Kingdom,45+,Female,Monthly
9533,2025-06-13,Nigeria,25-34,Male,Monthly
9534,2025-06-01,United Kingdom,25-34,Female,Monthly
9535,2025-06-15,United Kingdom,18-24,Female,Annual
9536,2025-06-26,United Kingdom,18/24,Male,Monthly
9537,2025-06-30,NG,25-34,Male,Monthly
9538,2025-06-15,Nigeria,45+,Male,Annual
9539,2025-06-05,United Kingdom,35-44,Male,Monthly
9540,2025-06-22,Nigeria,25-34,Female,Monthly
9541,2025-06-20,United Kingdom,35-44,Female,Monthly
9542,2025-06-29,United Kingdom,25-34,Female,Annual
9543,2025-06-16,Nigeria,18-24,male,Monthly
9544,2025-06-01,Nigeria,25-34,Female,Monthly
9545,2025-06-28,United Kingdom,35-44,Female,Monthly
9546,2025-06-21,United Kingdom,25-34,FEMALE,Annual
9547,2025-06-25,United Kingdom,45+,FEMALE,Annual
9548,2025-06-04,Nigeria,45+,Female,Monthly
9549,2025-06-14,United Kingdom,35-44,Male,Annual
9550,2025-06-14,United Kingdom,35-44,Female,Annual
9551,2025-06-09,Nigeria,35/44,Male,Monthly
9552,2025-06-26,United Kingdom,25-34,Male,Annual
9553,2025-06-06,United Kingdom,45+,male,Monthly
9554,2025-06-03,Canada,35-44,Female,Monthly
9555,2025-06-08,Nigeria,45+,Male,Monthly
9556,2025-06-30,Nigeria,25-34,Female,Monthly
9557,2025-06-04,UK,25-34,Male,Monthly
9558,2025-06-18,Canada,25-34,Male,Annual
9559,2025-06-06,Nigeria,25-34,Male,Annual
9560,2025-06-12,Canada,25-34,Male,Monthly
9561,2025-06-17,Nigeria,18/24,Male,Annual
9562,2025-06-01,Canada,25-34,Male,Monthly
9563,2025-06-08,Nigeria,25-34,Female,Monthly
9564,2025-06-18,Nigeria,25-34,female,Annual
9565,2025-06-01,UK,35-44,Female,Annual
9566,2025-06-15,Nigeria,35-44,Female,Monthly
9567,2025-06-19,Canada,25-34,Male,Monthly
9568,2025-06-07,United Kingdom,18-24,Female,Annual
9569,2025-06-05,Nigeria,45+,Male,Annual
9570,2025-06-15,NG,25-34,Female,Annual
9571,2025-06-22,United Kingdom,45+,Female,Monthly
9572,2025-06-01,Canada,25-34,Male,Annual
9573,2025-06-11,Canada,35-44,Male,Monthly
9574,2025-06-30,Nigeria,25 to 34,Male,Annual
9575,2025-06-11,Nigeria,45+,male,Monthly
9576,2025-06-10,Nigeria,25-34,Female,Monthly
9577,2025-06-23,United Kingdom,35-44,Female,Annual
9578,2025-06-15,Nigeria,25-34,Male,Monthly
9579,2025-06-12,Nigeria,35-44,Male,Monthly
9580,2025-06-24,Canada,18-24,Male,Monthly
9581,2025-06-01,Nigeria,25-34,Female,Monthly
9582,2025-06-22,United Kingdom,45+,Female,Monthly
9583,2025-06-12,Nigeria,18-24,Female,Annual
9584,2025-06-27,Nigeria,25-34,male,Monthly
9585,2025-06-22,Nigeria,45+,Female,Monthly
9586,2025-06-29,Nigeria,18-24,Male,Monthly
9587,2025-06-04,United Kingdom,25-34,Female,Annual
9588,2025-06-06,Nigeria,35-44,Male,Annual
9589,2025-06-28,Canada,45+,Female,Annual
9590,2025-06-12,Canada,35 to 44,Male,Annual
9591,2025-06-25,Nigeria,25-34,Male,Monthly
9592,2025-06-21,Canada,18-24,Female,Monthly
9593,2025-06-15,NG,45+,Female,Annual
9594,2025-06-02,Nigeria,18 to 24,Female,Annual
9595,2025-06-03,Canada,25-34,Male,Annual
9596,2025-06-22,Nigeria,35-44,Male,Annual
9597,2025-06-03,United Kingdom,45+,Female,Monthly
9598,2025-06-01,Nigeria,25-34,Male,Annual
9599,2025-06-07,Canada,35-44,Female,Monthly
9600,2025-06-28,Canada,35-44,Male,Monthly
9601,2025-06-19,GBR,35-44,male,Monthly
9602,2025-06-22,CA,18-24,Male,Monthly
9603,2025-06-20,Nigeria,25-34,Female,Monthly
9604,2025-06-17,United Kingdom,18-24,Female,Monthly
9605,2025-06-08,Nigeria,25-34,female,Annual
9606,2025-06-13,Nigeria,45+,Female,Monthly
9607,2025-06-17,Nigeria,35-44,Male,Annual
9608,2025-06-30,Canada,25-34,Male,Monthly
9609,2025-06-27,United Kingdom,35 to 44,Male,Monthly
9610,2025-06-23,Nigeria,18-24,Male,Monthly
9611,2025-06-25,UK,25-34,Male,Annual
9612,2025-06-25,Canada,25-34,Male,Annual
9613,2025-06-21,Nigeria,35-44,Female,Annual
9614,2025-06-25,Nigeria,18 to 24,Male,Monthly
9615,2025-06-03,United Kingdom,25-34,Female,Monthly
